University,Course Name,Fee,UG/PG
University of Oxford,MSt in Literature and Arts,14155.0,PG
University of Oxford,MSt in Practical Ethics,2450.0,PG
University of Oxford,MSt in Psychodynamic Practice,13430.0,PG
University of Oxford,MSt in the History of Design,13430.0,PG
University of Oxford,Oxford Executive MBA,63862.0,PG
University of Oxford,Oxford MBA,78510.0,PG
University of Oxford,PGCert in Architectural History,11270.0,PG
University of Oxford,PGCert in Cognitive Behavioural Studies,5490.0,PG
University of Oxford,PGCert in Cognitive Behavioural Therapy,5490.0,PG
University of Oxford,PGCert in Ecological Survey Techniques,9215.0,PG
University of Oxford,PGCert in Enhanced Cognitive Behavioural Therapy,5490.0,PG
University of Oxford,PGCert in Health Research,8455.0,PG
University of Oxford,PGCert in Historical Studies,11270.0,PG
University of Oxford,PGCert in Nanotechnology,11270.0,PG
University of Oxford,PGCert in Paediatric Infectious Diseases,8455.0,PG
University of Oxford,PGCert in Patient Safety and Quality Improvement,9695.0,PG
University of Oxford,PGCert in Psychodynamic Counselling,11270.0,PG
University of Oxford,PGCert in Qualitative Health Research Methods,8455.0,PG
University of Oxford,PGCert in Statistics and Epidemiology,10195.0,PG
University of Oxford,PGCert in Teaching Evidence-Based Health Care,8455.0,PG
University of Oxford,PGDip in Cognitive Behavioural Therapy,5705.0,PG
University of Oxford,PGDip in Health Research,8455.0,PG
University of Oxford,PGDip in Intellectual Property Law and Practice,10590.0,PG
University of Oxford,PGDip in Psychodynamic Practice,11270.0,PG
University of Oxford,PGDip in Sleep Medicine,11270.0,PG
University of Oxford,Public Policy 1+1 MSc,49990.0,PG
University of Sheffield,Dental Hygiene and Dental Therapy,46190.0,UG
University of Sheffield,Dental Surgery,46190.0,UG
University of Sheffield,Medicine,43150.0,UG
University of Sheffield,Applied Professional Studies in Education MA,7920.0,PG
University of Sheffield,Cost Effectiveness Modelling for Health Technology Assessment PG Certificate,4173.0,PG
University of Sheffield,EdD - The Sheffield EdD,11530.0,PG
University of Sheffield,"Education, Teaching and Learning MA",4333.0,PG
University of Sheffield,Endodontics DClinDent,53890.0,PG
University of Sheffield,English Studies (online) MA,11880.0,PG
University of Sheffield,Health and Clinical Research Delivery MSc/PG Certificate/PG Diploma,4173.0,PG
University of Sheffield,International Health Technology Assessment and Reimbursement MSc/ PGCert/ PGDip,6260.0,PG
University of Sheffield,International Postgraduate Certificate in Education (iPGCE),4333.0,PG
University of Sheffield,Language and Communication Impairment in Children MSc/ PG Certificate/ PG Diploma,5355.0,PG
University of Sheffield,Library and Information Services Management (Distance Learning) MA/ PG Certificate/ PG Diploma,6035.0,PG
University of Sheffield,Medical Education PGCert,7703.0,PG
University of Sheffield,Neuroscience and Neurodegeneration MSc,4333.0,PG
University of Sheffield,Ophthalmology Advanced Clinical Practice (Paediatrics) MMedSci,4023.0,PG
University of Sheffield,Orthodontics DClinDent,53890.0,PG
University of Sheffield,Periodontics DClinDent,53890.0,PG
University of Sheffield,Prosthodontics DClinDent,53890.0,PG
University of Sheffield,Public Health (Online) MPH/ PG Certificate/ PG Diploma,6260.0,PG
University of Sheffield,Statistics Graduate Certificate,4023.0,PG
University of Sheffield,Vision and Strabismus MMedSci,3413.0,PG
University of Southampton,Advanced Clinical Practice (Advanced Allied Health Practitioner) (MSc),1443.0,PG
University of Southampton,Advanced Clinical Practice (Advanced Critical Care Practitioner) (MSc),4101.0,PG
University of Southampton,Allergy (MSc),13250.0,PG
University of Southampton,Allergy (PGCert),5475.0,PG
University of Southampton,Allergy (PGDip),10950.0,PG
University of Southampton,Doctor of Medicine DM,13050.0,PG
University of Southampton,Education Online (MSc),4625.0,PG
University of Southampton,Gerontology (Distance Learning) (PGCert),8100.0,PG
University of Southampton,Gerontology (PGCert),8100.0,PG
University of Southampton,Global Ageing and Policy (Distance Learning) (PGCert),8100.0,PG
University of Southampton,Marine Environment and Resources MSc,11596.0,PG
University of Southampton,Neonatology (MSc),2388.0,PG
University of Southampton,Public Health Global Health PgCert,10950.0,PG
University of Southampton,Public Health PgCert,10950.0,PG
University of Warwick,Accounting and Finance MSc,40700.0,PG
University of Warwick,Business Administration MBA,53750.0,PG
University of Warwick,Diagnostics Data and Digital Health Medical Diagnostics MSc,14095.0,PG
University of Warwick,Diagnostics Data and Digital Health Medical Imaging MSc,14095.0,PG
University of Warwick,Diagnostics Data and Digital Health MSc,14095.0,PG
University of Warwick,Doctor of Business Administration DBA,13842.0,PG
University of Warwick,Education Ed.D,13842.0,PG
University of Warwick,Educational Innovation MA,13055.0,PG
University of Warwick,Finance MSc,41750.0,PG
University of Warwick,Postgraduate Certificate in Education International PGCEi,8200.0,PG
University of Warwick,Postgraduate Certificate in Education PGCE in Primary 2-7 or 5-11,8200.0,PG
University of Warwick,Postgraduate Certificate in Education PGCE with iQTS Primary & Secondary,8200.0,PG
University of York,Master of Public Administration,5100.0,PG
University of York,MBA Online,6600.0,PG
University of York,MPA International Development,5100.0,PG
University of York,MPA Public Policy and Management,5100.0,PG
University of York,MPA Social and Public Policy,5100.0,PG
University of York,MSc Advanced Clinical Practice,7967.0,PG
University of York,MSc Computer Science Online,4500.0,PG
University of York,MSc Computer Science with Artificial Intelligence Online,4500.0,PG
University of York,MSc Computer Science with Cyber Security Online,4500.0,PG
University of York,MSc Computer Science with Data Analytics Online,4500.0,PG
University of York,MSc Economic Evaluation for Health Technology Assessment (Distance Learning),9470.0,PG
University of York,MSc International Humanitarian Affairs (online),6350.0,PG
University of York,MSc Mathematical Finance (online),7945.0,PG
University of York,"Online MSc in Finance, Leadership and Management",5220.0,PG
University of York,"Online MSc in Innovation, Leadership and Management",5220.0,PG
University of York,"Online MSc in International Business, Leadership and Management",5220.0,PG
University of York,PGCert Health Research and Statistics,11960.0,PG
University of York,PGCert Women's Studies,11960.0,PG
University of York,"PGCert Women, Violence and Conflict",11960.0,PG
University of York,PGDip Advanced Clinical Practice,8970.0,PG
University of York,PGDip Health Economics for Health Care Professionals (Distance Learning),6570.0,PG
Queen's University Belfast,COURSE INFO,13866.0,UG
Queen's University Belfast,COURSE INFO,13866.0,UG
Queen's University Belfast,COURSE INFO,10250.0,PG
Queen's University Belfast,COURSE INFO,13140.0,PG
Queen's University Belfast,COURSE INFO,4380.0,PG
Queen's University Belfast,COURSE INFO,8600.0,PG
Queen's University Belfast,COURSE INFO,8600.0,PG
Queen's University Belfast,COURSE INFO,7166.0,PG
Queen's University Belfast,COURSE INFO,2390.0,PG
Queen's University Belfast,COURSE INFO,7166.0,PG
Queen's University Belfast,COURSE INFO,7166.0,PG
Queen's University Belfast,COURSE INFO,8760.0,PG
University College London,COURSE INFO,41000.0,UG
University College London,COURSE INFO,41000.0,UG
University College London,COURSE INFO,41000.0,UG
University College London,COURSE INFO,9250.0,UG
University College London,COURSE INFO,41000.0,UG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,11500.0,PG
University College London,COURSE INFO,8650.0,PG
University College London,COURSE INFO,44400.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,11350.0,PG
University College London,COURSE INFO,11350.0,PG
University College London,COURSE INFO,11350.0,PG
University College London,COURSE INFO,14050.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,44400.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,44400.0,PG
University College London,COURSE INFO,44400.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,11350.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,44400.0,PG
University College London,COURSE INFO,45000.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,10400.0,PG
University College London,COURSE INFO,11500.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,11350.0,PG
University College London,COURSE INFO,11500.0,PG
University College London,COURSE INFO,11350.0,PG
University College London,COURSE INFO,11500.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,61800.0,PG
University College London,COURSE INFO,44400.0,PG
University College London,COURSE INFO,41000.0,PG
University College London,COURSE INFO,44400.0,PG
