University,Course Name, Fee,UG/PG
University of Durham,PGCE Secondary - Chemistry,"£23,500",PG
University of Durham,PGCE Secondary - English,"£23,500",PG
University of Durham,PGCE Secondary - Geography,"£23,500",PG
University of Durham,PGCE Secondary - History,"£23,500",PG
University of Durham,PGCE Secondary - Mathematics,"£23,500",PG
University of Durham,PGCE Secondary - MFL,"£23,500",PG
University of Durham,PGCE Secondary - Physical Education,"£23,500",PG
University of Durham,PGCE Secondary - Physics,"£23,500",PG
University of Durham,Philosophy and Politics,"£25,500",UG
University of Durham,Philosophy and Psychology,"£25,500",UG
University of Durham,Philosophy and Theology,"£25,500",UG
University of Durham,"Philosophy, Politics and Economics","£27,600",UG
University of Durham,Philosophy,"£25,500",UG
University of Durham,Philosophy,"£16,300",PG
University of Durham,Philosophy,"£25,750",PG
University of Durham,"Physical Activity, Health and Society","£25,500",PG
University of Durham,Physics and Astronomy,"£30,500",UG
University of Durham,Physics,"£30,500",UG
University of Durham,Physics,"£30,500",UG
University of Durham,Plant Biotechnology and Enterprise,"£30,500",PG
University of Durham,Politics and International Relations,"£24,750",UG
University of Durham,Politics and International Relations of the Middle East,"£25,500",PG
University of Durham,Politics and International Relations (Political Theory),"£25,500",PG
University of Durham,Politics,"£24,750",UG
University of Durham,Primary Education,"£24,750",UG
University of Durham,Psychological and Behavioural Science,"£31,500",UG
University of Durham,Psychology and Anthropology,"£31,500",UG
University of Durham,Psychology,"£31,500",UG
University of Durham,"Religion, Society and Culture","£25,000",UG
University of Durham,Renewable and Sustainable Energy,"£30,250",PG
University of Durham,Research Methods (Anthropology),"£24,750",PG
University of Durham,Research Methods (Behavioural Science),"£24,750",PG
University of Durham,Research Methods (Developmental Psychology),"£24,750",PG
University of Durham,Research Methods (Education),"£24,750",PG
University of Durham,"Research Methods (Politics, International Relations, Security)","£24,750",PG
University of Durham,"Risk, Security and Politics","£25,900",PG
University of Durham,Scientific Computing and Data Analysis (Astrophysics),"£30,900",PG
University of Durham,Scientific Computing and Data Analysis (Computer Vision and Robotics),"£30,900",PG
University of Durham,Scientific Computing and Data Analysis (Earth and Environmental Sciences),"£30,900",PG
University of Durham,Scientific Computing and Data Analysis (Financial Technology),"£30,900",PG
University of Durham,Social and Economic History (Research Methods),"£24,750",PG
University of Durham,Social Research Methods,"£24,750",PG
University of Durham,Social Work,"£22,300",PG
University of Durham,Socio-Cultural Anthropology,"£26,500",PG
University of Durham,Sociology,"£24,750",UG
University of Durham,Sociology,"£25,900",PG
University of Durham,Sport and Exercise Sciences,"£26,500",UG
University of Durham,"Sport, Exercise and Physical Activity","£26,500",UG
University of Durham,"Sustainability, Energy and Development","£26,500",PG
University of Durham,TESOL and Applied Linguistics,"£23,900",PG
University of Durham,Theology and Religion,"£25,000",UG
University of Durham,Theology and Religion,"£16,300",PG
University of Durham,Theology and Religion,"£26,750",PG
University of Durham,Theoretical Physics,"£30,500",UG
University of Durham,Translation Studies,"£23,500",PG
University of Durham,Visual Arts and Film,"£25,500",UG
University of Durham,Visual Culture,"£25,000",PG
University of Edinburgh,Architecture (MArch),34800,PG
University of Edinburgh,Biodiversity and Taxonomy of Plants (120/60 credits) (MSc) - 2 Years (Part-time),20452,PG
University of Edinburgh,Business Administration (MBA) (Full-time) - 12 Months,40900,PG
University of Edinburgh,Business Administration (Online Learning) (MBA) - 33 Months (Part-Time),11335,PG
University of Edinburgh,Business Administration with International Exchange (MBA) (Full-time) - 12 Months,40900,PG
University of Edinburgh,Child Protection Data Futures (MSc) (Fusion On-site) (Full-time),28800,PG
University of Edinburgh,Circular Economy (Fusion On-Site) (Full time) (MSc),28800,PG
University of Edinburgh,Counselling (MCouns) (Part-time) - 4 years,7828,PG
University of Edinburgh,Counselling (PgDip) - 3 Years (Part-time),8117,PG
University of Edinburgh,Counselling Studies (PgCert) (Part-time),7828,PG
University of Edinburgh,Creative Industries (MSc) - 1 Year (Full-time),28800,PG
University of Edinburgh,Cultural Heritage Futures (MSc) (Fusion On-site) (Full-time),28800,PG
University of Edinburgh,Data and Artificial Intelligence Ethics (Fusion On-site) (Part-time) - 9 Months (PGC),28800,PG
University of Edinburgh,Data and Artificial Intelligence Ethics (Fusion On-site)(Full-time) - 1 Year (MSc),28800,PG
University of Edinburgh,"Data, Inequality and Society (MSc) (Fusion On-site) (Full-time) - 1 year",28800,PG
University of Edinburgh,Education Futures (MSc) (Fusion On-site) (Full-time) - 1 Year,28800,PG
University of Edinburgh,Future Governance (MSc) (Fusion On-site) (Full-time) - 1 year,28800,PG
University of Edinburgh,"Future Infrastructure, Climate Change and Sustainability (MSc) (Fusion On-site) (Full-time)",28800,PG
University of Edinburgh,Interdisciplinary Futures (MSc) - 1 Year (Full-time),28800,PG
University of Edinburgh,Interdisciplinary Futures (PG Cert) - 9 Months (Part-time),9600,PG
University of Edinburgh,"Narrative Futures: Art, Data, Society (MSc) (Fusion On-site) (Full-time) - 1 year",28800,PG
University of Edinburgh,Nursing with Pre-registration (Adult) (MN),34800,PG
University of Edinburgh,Planetary Health (Fusion On-site) (Full-time) (MSc),28800,PG
University of Edinburgh,Psychotherapy and Counselling (DPsych) - 4 Years (Full-time),19688,PG
University of Edinburgh,Service Management and Design (Fusion On-site) (MSc) - 1 Year (Full-time),28800,PG
University of Edinburgh,Surgical Sciences (Online Learning) (MSc) (Part-time),5066,PG
University of Edinburgh,Sustainable Lands and Cities (Fusion On-site) (Full-time) (MSc),28800,PG
University of Edinburgh,"Transformative Learning and Teaching (Nursery - S3, Generalist) (MSc) - 21 Months",23600,PG
University of Edinburgh,"Transformative Learning and Teaching (P5 - S6, Computing Science) (MSc) - 21 Months",23600,PG
University of Edinburgh,"Transformative Learning and Teaching (P5 - S6, English) (MSc) - 21 Months",23600,PG
University of Edinburgh,"Transformative Learning and Teaching (P5 - S6, Languages) (MSc) - 21 Months (Full-Time)",23600,PG
University of Edinburgh,"Transformative Learning and Teaching (P5 - S6, Mathematics) (MSc) - 21 Months",23600,PG
University of Edinburgh,"Transformative Learning and Teaching (P5 - S6, Physics) (MSc)",23600,PG
University of Edinburgh,MBiol Biological Sciences,34800,UG
University of Edinburgh,BSc Biomedical Informatics (based in China),34800,UG
University of Edinburgh,BA Childhood Practice,26500,UG
University of Edinburgh,BSc Earth Science and Physical Geography,34800,UG
University of Edinburgh,MEarthSci Earth Science and Physical Geography,34800,UG
University of Edinburgh,BSc Earth Sciences,34800,UG
University of Edinburgh,MEarthSci Earth Sciences,34800,UG
University of Edinburgh,BSc Environmental Geoscience,34800,UG
University of Edinburgh,BSc Geophysics and Geology,34800,UG
University of Edinburgh,LLB Global Law,26500,UG
University of Edinburgh,BSc Integrative Biomedical Sciences (based in China),34800,UG
University of Edinburgh,MA Landscape Architecture,34800,UG
University of Edinburgh,MA Learning in Communities,26500,UG
University of Edinburgh,MBChB Medicine (6-year programme),46500,UG
University of Edinburgh,BVM&S Veterinary Medicine (5-year programme),37500,UG
University of Edinburgh,BVM&S Veterinary Medicine (Graduate Entry Programme - 4-year programme),37500,UG
University of Edinburgh,Accounting and Finance (MSc),"£39,500.00",PG
University of Edinburgh,Acoustics and Music Technology (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Acoustics and Music Technology (MSc) (Part-time),"£14,950.00",PG
University of Edinburgh,Advanced Arabic (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Advanced Chemical Engineering (MSc) - 1 Year (Full-time),"£35,300.00",PG
University of Edinburgh,Advanced Clinical Practice (MVetSci) (Online Learning) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Advanced Design Informatics (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Advanced Nursing (Clinical Research) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Advanced Nursing (Education) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Advanced Nursing (Leadership) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Advanced Nursing (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Advanced Nursing (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Advanced Nursing (MSc) - 3 Years (Part-time),"£9,600.00",PG
University of Edinburgh,Advanced Nursing (Online Learning) (MSc) - 2 Years (Part-time),"£7,600.00",PG
University of Edinburgh,Advanced Nursing (Online Learning) (MSc) - 3 Years (Part-time),"£5,070.00",PG
University of Edinburgh,Advanced Power Engineering (MSc) - 2 Years (Full-time),"£26,335.00",PG
University of Edinburgh,Advanced Professional Studies (Adult Protection) PgCert,"£9,600.00",PG
University of Edinburgh,Advanced Professional Studies (Mental Health Officer Award) (PgCert),"£9,600.00",PG
University of Edinburgh,Advanced Social Work Studies (Mental Health Officer Award) (PgCert) (Part-time),"£9,600.00",PG
University of Edinburgh,Advanced Sustainable Design (On Campus) (MSc),"£28,800.00",PG
University of Edinburgh,Advanced Technology for Financial Computing (MSc) - 1 Year (Full-Time),"£40,900.00",PG
University of Edinburgh,Africa and International Development (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Africa and International Development (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,American History (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,American History (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Analytical Chemistry (MSc),"£38,100.00",PG
University of Edinburgh,Anatomical Sciences (PgCert) (Online Learning) - 1 Year,"£6,370.00",PG
University of Edinburgh,Anatomical Sciences (PgDip) (Online Learning) - 2 years,"£6,370.00",PG
University of Edinburgh,Ancient History (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Ancient History (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Ancient Philosophy (MSc)  - 2 Years (Part-time),"£14,950.00",PG
University of Edinburgh,Ancient Philosophy (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Ancient Worlds (Archaeology and Classics) (Online Learning) (MSc) - 2 Years (Part-Time),"£8,550.00",PG
University of Edinburgh,Animal Biosciences (MSc),"£39,500.00",PG
University of Edinburgh,Animal Breeding and Genetics (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Animal Breeding and Genetics (MSc) (Part-time),"£20,450.00",PG
University of Edinburgh,Animal Breeding and Genetics (PgDip),"£40,900.00",PG
University of Edinburgh,Animation (MFA),"£20,450.00",PG
University of Edinburgh,Applied Animal Behaviour and Animal Welfare (MSc) (Full-time),"£24,700.00",PG
University of Edinburgh,Applied Animal Behaviour and Animal Welfare (MSc) (Part-time) - 2 Years,"£12,350.00",PG
University of Edinburgh,Applied Animal Behaviour and Animal Welfare (MSc) (Part-time) - 3 Years,"£8,235.00",PG
University of Edinburgh,Applied Animal Behaviour and Animal Welfare (MSC) - 1 year (External Intercalating),"£24,700.00",PG
University of Edinburgh,Applied Conservation Genetics with Wildlife Forensics (MSc) (Online Learning) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Applied Environmental Hydrogeology (MSc) - 1 Year (Full-Time),"£34,000.00",PG
University of Edinburgh,Applied Environmental Hydrogeology (MSc) - 2 Years (Part-Time),"£17,000.00",PG
University of Edinburgh,Applied Linguistics (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Applied Linguistics (MSc) (Part-time),"£14,950.00",PG
University of Edinburgh,Applied Poultry Science (Online Learning) (MSc) (SRUC) - 3 Years,"£6,370.00",PG
University of Edinburgh,Archaeology (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Archaeology (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Architectural and Urban Design (MSc),"£29,900.00",PG
University of Edinburgh,Architectural Conservation (MSc),"£28,800.00",PG
University of Edinburgh,Architectural History and Theory (MSc),"£28,800.00",PG
University of Edinburgh,Architectural History and Theory (MSc) - 2 Years (Part-Time),"£14,400.00",PG
University of Edinburgh,"Architecture, Landscape & Environment (MSc)","£28,800.00",PG
University of Edinburgh,"Architecture, Landscape & Environment (MSc)","£14,400.00",PG
University of Edinburgh,Art in the Global Middle Ages (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Art in the Global Middle Ages (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,"Art, Space and Nature (MA (eca))","£29,900.00",PG
University of Edinburgh,"Art, Space and Nature (MFA)","£20,450.00",PG
University of Edinburgh,Artificial Intelligence (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Artificial Intelligence (MSc) (Part-time) - 2 Years,"£20,450.00",PG
University of Edinburgh,Artificial Intelligence (MSc) (Part-time) - 3 Years,"£13,635.00",PG
University of Edinburgh,Astrobiology and Planetary Sciences MSc,"£27,300.00",PG
University of Edinburgh,Banking and Risk (MSc),"£34,000.00",PG
University of Edinburgh,Banking Innovation and Risk Analytics (MSc) - 1 Year (Full-time),"£34,000.00",PG
University of Edinburgh,Biblical Studies (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Biblical Studies (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Biblical Studies (MTh) (Full-time),"£28,800.00",PG
University of Edinburgh,Biblical Studies (MTh) (Part-time),"£14,400.00",PG
University of Edinburgh,Biochemistry (MSC),"£40,900.00",PG
University of Edinburgh,Biochemistry (PgDip),"£40,900.00",PG
University of Edinburgh,Biodiversity and Taxonomy of Plants (MSc),"£40,900.00",PG
University of Edinburgh,Biodiversity and Taxonomy of Plants (PgDip),"£40,900.00",PG
University of Edinburgh,"Biodiversity, Wildlife and Ecosystem Health (Online Learning) (MSc) (Part-time)","£6,370.00",PG
University of Edinburgh,"Biodiversity, Wildlife and Ecosystem Health (Online Learning) (PgCert) (Part-time)","£6,370.00",PG
University of Edinburgh,"Biodiversity, Wildlife and Ecosystem Health (Online Learning) (PgDip) (Part-time)","£6,370.00",PG
University of Edinburgh,Bioinformatics (MSc),"£40,900.00",PG
University of Edinburgh,Bioinformatics (PgDip),"£40,900.00",PG
University of Edinburgh,Biotechnology (MSc),"£40,900.00",PG
University of Edinburgh,Biotechnology (PgDip),"£40,900.00",PG
University of Edinburgh,Book History and Material Culture (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Book History and Material Culture (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Business Analytics (MSc) - 1 Year (Full-time),"£31,300.00",PG
University of Edinburgh,Cancer Biology and Precision Oncology (Online Learning) (MSc) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Cancer Biology and Precision Oncology (Online Learning) (PgCert) - 1 Year (Part-time),"£6,370.00",PG
University of Edinburgh,Cancer Biology and Precision Oncology (Online Learning) (PgDip) - 2 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Carbon Capture and Storage (MSc) (Part-time) - 3 Years,"£11,335.00",PG
University of Edinburgh,Carbon Innovation (PG Cert) (Online Learning) - 1 Year (Part-time),"£6,370.00",PG
University of Edinburgh,Carbon Management (MSC),"£34,000.00",PG
University of Edinburgh,Carbon Management (MSC) - 2 Years (Part-time),"£17,000.00",PG
University of Edinburgh,Carbon Management (MSC) - 3 Years (Part-time),"£11,335.00",PG
University of Edinburgh,Carbon Management (Online Learning) (MSc) - 2 Years (Part-time),"£9,550.00",PG
University of Edinburgh,Carbon Management (Online Learning) (MSc) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Carbon Management (Online Learning) (Pg Dip) - 2 Years,"£6,370.00",PG
University of Edinburgh,Celtic and Scottish Studies MSc (Full-time),"£28,800.00",PG
University of Edinburgh,Celtic and Scottish Studies MSc (Part-time),"£14,400.00",PG
University of Edinburgh,Children and Young People's Mental Health and Psychological Practice (PgDip) (Full-time),"£28,800.00",PG
University of Edinburgh,Chinese Society and Culture (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Chinese Society and Culture (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Chinese Studies (MCS) (Full-time),"£28,800.00",PG
University of Edinburgh,Classical Art and Archaeology (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Classical Art and Archaeology (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Classics (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Classics (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Climate Change Finance & Investment (MSc) - 1 Year (Full-Time),"£28,800.00",PG
University of Edinburgh,Climate Change Management (Online Learning) Pg Cert - 1 Year (Part-time),"£6,370.00",PG
University of Edinburgh,Clinical Anatomy (MSc) - 1 Year (Full-Time),"£35,300.00",PG
University of Edinburgh,Clinical Animal Behaviour (Online Learning) (MSc) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Clinical Education (Online Learning) (MSc),"£17,100.00",PG
University of Edinburgh,Clinical Education (Online Learning) (MSc) (Part-time),"£5,700.00",PG
University of Edinburgh,Clinical Education (Online Learning) (PgCert) (Part-time),"£5,700.00",PG
University of Edinburgh,Clinical Education (Online Learning) (PgDip) (Part-time),"£5,700.00",PG
University of Edinburgh,Clinical Management of Pain (Online Learning) (MSc) - 3 Years (Part-time),"£5,700.00",PG
University of Edinburgh,Clinical Management of Pain (Online Learning) (PgCert) - 1 Year (Part-time),"£5,700.00",PG
University of Edinburgh,Clinical Management of Pain (Online Learning) (PgDip) - 2 Years (Part-time),"£5,700.00",PG
University of Edinburgh,Clinical Microbiology and Infectious Diseases (Online Learning) (MSc),"£6,370.00",PG
University of Edinburgh,Clinical Microbiology and Infectious Diseases (Online Learning) (PgCert),"£6,370.00",PG
University of Edinburgh,Clinical Microbiology and Infectious Diseases (Online Learning) (PgDip),"£6,370.00",PG
University of Edinburgh,Clinical Ophthalmology (Online Learning) (ChM) - 2 Years (Part-time),"£7,600.00",PG
University of Edinburgh,Clinical Trials (Online Learning) (MSc) - 3 years (Part-time),"£6,370.00",PG
University of Edinburgh,Clinical Trials (Online Learning) (PgCert) - 1 year (Part-time),"£6,370.00",PG
University of Edinburgh,Clinical Trials (Online Learning) (PgDip) - 2 years (Part-time),"£6,370.00",PG
University of Edinburgh,Cognitive Science (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Cognitive Science (MSc) (Part-time) - 2 Years,"£20,450.00",PG
University of Edinburgh,Cognitive Science (MSc) (Part-time) - 3 Years,"£13,635.00",PG
University of Edinburgh,Commercial Law (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,Commercial Law (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Commercial Law and Chinese (LLM),"£27,300.00",PG
University of Edinburgh,Comparative and European Private Law (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,Comparative and European Private Law (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Comparative Education and International Development (CEID) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Comparative Education and International Development (CEID) (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Comparative Literature (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Comparative Literature (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Comparative Public Policy (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Comparative Public Policy (MSc) (Part-time) - 2 Years,"£14,400.00",PG
University of Edinburgh,Competition Law and Innovation (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Composition (MMus) (Full-time),"£28,800.00",PG
University of Edinburgh,Composition (MMus) (Part-time),"£14,400.00",PG
University of Edinburgh,Composition for Screen (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Composition for Screen (MSc) (Part-time),"£14,950.00",PG
University of Edinburgh,Computational Applied Mathematics (MSc) - 1 Year (Full-time),"£29,900.00",PG
University of Edinburgh,Computational Chemistry and Modelling (Online Learning) (PgCert) (Full-time),"£7,870.00",PG
University of Edinburgh,Computational Mathematical Finance (MSc) (Full-time),"£38,100.00",PG
University of Edinburgh,Computational Mathematical Finance (MSc) (Part-time),"£19,050.00",PG
University of Edinburgh,Computer Science (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Computer Science (MSc) (Part-time) - 2 Years,"£20,450.00",PG
University of Edinburgh,Computer Science (MSc) (Part-time) - 3 Years,"£13,635.00",PG
University of Edinburgh,"Conflict, Security and Development (MSc)","£28,800.00",PG
University of Edinburgh,"Conflict, Security and Development (MSc)","£14,400.00",PG
University of Edinburgh,Conservation Medicine (MVetSci ) (Online Learning) (Part-time),"£6,370.00",PG
University of Edinburgh,Conservation Medicine (PgCert) (Online Learning) (Part-time),"£6,370.00",PG
University of Edinburgh,Conservation Medicine (PgDip) (Online Learning) (Part-time),"£6,370.00",PG
University of Edinburgh,Contemporary Art Practice (MA (eca)),"£29,900.00",PG
University of Edinburgh,Contemporary Art Practice (MA (eca)) (Part-time),"£14,950.00",PG
University of Edinburgh,Contemporary Art Practice (MFA),"£20,450.00",PG
University of Edinburgh,Contemporary Art Theory (MA (eca)),"£29,900.00",PG
University of Edinburgh,Contemporary Art Theory (MA (eca)) (Part-time),"£14,950.00",PG
University of Edinburgh,Contemporary History (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Contemporary History (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Corporate Law (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,Corporate Law (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Counselling (Interpersonal Dialogue) (MCouns) (Full-time) - 2 years,"£26,250.00",PG
University of Edinburgh,Counselling Studies (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Counselling Studies (MSc) (Part-time) - 2 Years,"£14,400.00",PG
University of Edinburgh,Counselling Studies (MSc) (Part-time) - 3 Years,"£9,600.00",PG
University of Edinburgh,Creative Writing (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Criminal Law (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,Criminal Law (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Criminal Law and Criminal Justice (LLM) (Full-time),"£27,300.00",PG
University of Edinburgh,Criminal Law and Criminal Justice (LLM) (Part-time),"£13,650.00",PG
University of Edinburgh,Criminology and Criminal Justice (ESRC track) (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Criminology and Criminal Justice (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Criminology and Criminal Justice (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,Critical Care (Online Learning) (MSc) - 3 years (Part-time),"£6,370.00",PG
University of Edinburgh,Critical Care (Online Learning) (PgCert) - 1 year (Part-time),"£6,370.00",PG
University of Edinburgh,Critical Care (Online Learning) (PgDip) - 2 years (Part-time),"£6,370.00",PG
University of Edinburgh,Cultural Landscapes (MSc) - (Full-Time),"£28,800.00",PG
University of Edinburgh,Cultural Studies (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Cultural Studies (MSc) (Part-time) - 2 Years,"£14,400.00",PG
University of Edinburgh,"Cyber Security, Privacy and Trust (MSc) - 1 Year (Full-time)","£40,900.00",PG
University of Edinburgh,"Cyber Security, Privacy and Trust (MSc) - 2 Years (Part-time)","£20,450.00",PG
University of Edinburgh,"Cyber Security, Privacy and Trust (MSc) - 3 Years (Part-time)","£13,635.00",PG
University of Edinburgh,Dance Science and Education (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,Dance Science and Education (MSc) - 24 Months,"£14,400.00",PG
University of Edinburgh,Dance Science and Education (PgDip) (Full-time),"£19,200.00",PG
University of Edinburgh,Dance Science and Education with TQs (MSc) (Full-time) - 15 Months,"£28,800.00",PG
University of Edinburgh,Dance Science and Education with TQs (MSc) - 24 Months,"£14,400.00",PG
University of Edinburgh,Data and Decision Analytics (Online Learning) (MSc),"£10,200.00",PG
University of Edinburgh,Data Science (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Data Science (MSc) (Part-time) - 2 Years,"£20,450.00",PG
University of Edinburgh,Data Science (MSc) (Part-time) - 3 Years,"£13,635.00",PG
University of Edinburgh,Data Science for Biology (MSc),"£40,900.00",PG
University of Edinburgh,Data Science for Health and Social Care (Online Learning) (MSc) - 3 Years (Part-time),"£6,370.00",PG
University of Edinburgh,Data Science for Health and Social Care (Online Learning) (PgCert) - 1 Year (Part-time),"£6,370.00",PG
University of Edinburgh,Data Science for Health and Social Care (Online Learning) (PgDip) - 2 Years (Part-time),"£6,370.00",PG
University of Edinburgh,"Data Science, Technology and Innovation (Anaesthesia and Critical Care) (Online Learning) (PgDip) - 2 Years (Part-time)","£6,370.00",PG
University of Edinburgh,"Data Science, Technology and Innovation (MSc)","£19,100.00",PG
University of Edinburgh,Dental Sedation and Anxiety Management (Online Learning) (PgCert) - 1 Year (Part-time),"£9,600.00",PG
University of Edinburgh,Design and Digital Media (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Design and Digital Media (MSc) (Part-time),"£14,950.00",PG
University of Edinburgh,Design for Change (MA (ECA)) - 1 Year (Full-time),"£29,900.00",PG
University of Edinburgh,Design Informatics (MA (eca)),"£40,900.00",PG
University of Edinburgh,Design Informatics (MSc) (Full-time),"£40,900.00",PG
University of Edinburgh,Developmental Cognitive Science (MSc) - 1 Year (Full-time),"£29,900.00",PG
University of Edinburgh,Developmental Cognitive Science (MSc) - 2 Years (Part-time),"£14,950.00",PG
University of Edinburgh,Developmental Linguistics (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Developmental Linguistics (MSc) (Part-time) - 2 years,"£14,950.00",PG
University of Edinburgh,Developmental Science (MSc) - 1 Year (Full-time),"£29,900.00",PG
University of Edinburgh,Developmental Science (MSc) - 2 Years (Part-time),"£14,950.00",PG
University of Edinburgh,Digital Design and Manufacture (MSc) - 1 Year (Full-time),"£35,300.00",PG
University of Edinburgh,Digital Education (Online Learning) (MSC),"£15,200.00",PG
University of Edinburgh,Digital Media Design (Online Learning) (MSc),"£15,200.00",PG
University of Edinburgh,Digital Society (MSc) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Digital Society (MSc) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Digital Sociology (MSc) - 1 Year (Full-Time),"£28,800.00",PG
University of Edinburgh,Digital Sociology (MSc) - 2 Years (Part-Time),"£14,400.00",PG
University of Edinburgh,Drug Discovery and Translational Biology (MSc),"£40,900.00",PG
University of Edinburgh,Earth Observation and Geoinformation Management (MSc) (Full-time),"£34,000.00",PG
University of Edinburgh,Earth Observation and Geoinformation Management (MSc) - 2 Years (Part-time),"£17,000.00",PG
University of Edinburgh,Earth Observation and Geoinformation Management (MSc) - 3 Years (Part-time),"£11,335.00",PG
University of Edinburgh,East Asian Relations (MSc) (Full-time),"£28,800.00",PG
University of Edinburgh,East Asian Relations (MSc) (Part-time),"£14,400.00",PG
University of Edinburgh,East Asian Studies (MSc),"£28,800.00",PG
University of Edinburgh,East Asian Studies (MSc),"£14,400.00",PG
University of Edinburgh,East Asian Studies with Japanese Studies (MSc),"£14,400.00",PG
University of Edinburgh,Ecological Economics (SAC) (MSc) (Full-time),"£36,700.00",PG
University of Edinburgh,Ecological Economics (SAC) (MSc) (Part-time) - 2 years,"£18,350.00",PG
University of Edinburgh,Ecological Economics (SAC) (MSc) (Part-time) - 3 years,"£12,235.00",PG
University of Edinburgh,"Ecology, Evolution and Biodiversity (MSc) - 1 Year (Full Time)","£34,000.00",PG
University of Edinburgh,"Ecology, Evolution and Biodiversity (MSc) - 2 Years (Part Time)","£17,000.00",PG
University of Edinburgh,Economics (Econometrics) (MSC) - 1 Year (Full-time),"£28,800.00",PG
University of Edinburgh,Economics (Econometrics) (MSC) - 2 Years (Part-time),"£14,400.00",PG
University of Edinburgh,Economics (Finance) (MSc) (Full-time),"£29,900.00",PG
University of Edinburgh,Economics (Finance) (MSc) (Part-time) - 2 years,"£14,950.00",PG
University of Edinburgh,Economics (MSc) (Full-time),"£28,800.00",PG
